table_name,model,model_key,dataset,dataset_key,condition_or_operation,metric,estimate,ci_low,ci_high,n_items,bootstrap_samples,seed,informative,notes
recovery_operations,Mistral-7B,mistral7b_v03,TruthfulQA-MC,truthfulqa_mc,R4 Neutral summary,clean_context_like_loose,1.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Mistral-7B,mistral7b_v03,TruthfulQA-MC,truthfulqa_mc,R5 Factual reconstruction,p_wrong,0.1106161967067543,0.08529144920931386,0.13728643846329017,500,10000,12345,True,
recovery_operations,Mistral-7B,mistral7b_v03,TruthfulQA-MC,truthfulqa_mc,R5 Factual reconstruction,p_correct,0.6322884909136153,0.5907710354456139,0.6741937757143234,500,10000,12345,True,
recovery_operations,Mistral-7B,mistral7b_v03,TruthfulQA-MC,truthfulqa_mc,R5 Factual reconstruction,accuracy,0.628,0.584,0.672,500,10000,12345,True,
recovery_operations,Mistral-7B,mistral7b_v03,TruthfulQA-MC,truthfulqa_mc,R5 Factual reconstruction,hysteresis_gap,0.005684505508864337,-0.004544468865002367,0.01636029313520092,500,10000,12345,True,
recovery_operations,Mistral-7B,mistral7b_v03,TruthfulQA-MC,truthfulqa_mc,R5 Factual reconstruction,entropy,0.07869585293483419,0.06187907438628992,0.09632937071947895,500,10000,12345,True,
recovery_operations,Mistral-7B,mistral7b_v03,TruthfulQA-MC,truthfulqa_mc,R5 Factual reconstruction,max_probability,0.9688338514781628,0.9605455124560273,0.976606006733575,500,10000,12345,True,
recovery_operations,Mistral-7B,mistral7b_v03,TruthfulQA-MC,truthfulqa_mc,R5 Factual reconstruction,restoration_ratio,0.9769882773406966,0.9332526034862558,1.019322218986514,500,10000,12345,True,
recovery_operations,Mistral-7B,mistral7b_v03,TruthfulQA-MC,truthfulqa_mc,R5 Factual reconstruction,clean_context_like_strict,0.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Mistral-7B,mistral7b_v03,TruthfulQA-MC,truthfulqa_mc,R5 Factual reconstruction,clean_context_like_main,1.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Mistral-7B,mistral7b_v03,TruthfulQA-MC,truthfulqa_mc,R5 Factual reconstruction,clean_context_like_loose,1.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Mistral-7B,mistral7b_v03,TruthfulQA-MC,truthfulqa_mc,R6 Self-verification,p_wrong,0.37281946547040146,0.3317542582025611,0.4143300971919616,500,10000,12345,True,
recovery_operations,Mistral-7B,mistral7b_v03,TruthfulQA-MC,truthfulqa_mc,R6 Self-verification,p_correct,0.4223544681782483,0.3799663687777707,0.46504345050009416,500,10000,12345,True,
recovery_operations,Mistral-7B,mistral7b_v03,TruthfulQA-MC,truthfulqa_mc,R6 Self-verification,accuracy,0.422,0.378,0.466,500,10000,12345,True,
recovery_operations,Mistral-7B,mistral7b_v03,TruthfulQA-MC,truthfulqa_mc,R6 Self-verification,hysteresis_gap,0.2678877742725115,0.22454281376536833,0.3106538601374157,500,10000,12345,True,
recovery_operations,Mistral-7B,mistral7b_v03,TruthfulQA-MC,truthfulqa_mc,R6 Self-verification,entropy,0.06382373557860375,0.05014817346602649,0.07861648965593988,500,10000,12345,True,
recovery_operations,Mistral-7B,mistral7b_v03,TruthfulQA-MC,truthfulqa_mc,R6 Self-verification,max_probability,0.9765723930341376,0.9691160536957593,0.9833463879772736,500,10000,12345,True,
recovery_operations,Mistral-7B,mistral7b_v03,TruthfulQA-MC,truthfulqa_mc,R6 Self-verification,restoration_ratio,-0.08444950150267401,-0.1330680727180156,-0.044227974152640424,500,10000,12345,True,
recovery_operations,Mistral-7B,mistral7b_v03,TruthfulQA-MC,truthfulqa_mc,R6 Self-verification,clean_context_like_strict,0.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Mistral-7B,mistral7b_v03,TruthfulQA-MC,truthfulqa_mc,R6 Self-verification,clean_context_like_main,0.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Mistral-7B,mistral7b_v03,TruthfulQA-MC,truthfulqa_mc,R6 Self-verification,clean_context_like_loose,0.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R0 Ordinary reset,p_wrong,0.7255437898838972,0.689062660934782,0.7606272133235619,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R0 Ordinary reset,p_correct,0.09121966906346489,0.06799036863006287,0.11567388953341573,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R0 Ordinary reset,accuracy,0.086,0.062,0.112,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R0 Ordinary reset,hysteresis_gap,0.6343029031006013,0.5966808413204792,0.671770904836536,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R0 Ordinary reset,entropy,0.19013488936780873,0.16235777575677557,0.21995206187133695,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R0 Ordinary reset,max_probability,0.9431557885617787,0.9320289623250713,0.9534708696810505,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R0 Ordinary reset,restoration_ratio,0.0,0.0,0.0,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R0 Ordinary reset,clean_context_like_strict,0.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R0 Ordinary reset,clean_context_like_main,0.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R0 Ordinary reset,clean_context_like_loose,0.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R1 User retraction,p_wrong,0.6331113193226292,0.5955768271744966,0.6707189387153958,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R1 User retraction,p_correct,0.11317560236200953,0.08871645529178095,0.1380123817365348,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R1 User retraction,accuracy,0.116,0.088,0.144,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R1 User retraction,hysteresis_gap,0.5418704325393332,0.5029188303004554,0.5805243899408622,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R1 User retraction,entropy,0.3499545809522487,0.3110737569655969,0.39148944493979343,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R1 User retraction,max_probability,0.8863411848227727,0.8699986154606754,0.9017914117182011,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R1 User retraction,restoration_ratio,0.14572291898624354,0.11934476572707726,0.17327869873016333,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R1 User retraction,clean_context_like_strict,0.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R1 User retraction,clean_context_like_main,0.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R1 User retraction,clean_context_like_loose,0.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R2 System reset,p_wrong,0.7566388378631375,0.7206182181370634,0.7917358548015184,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R2 System reset,p_correct,0.0803756554781641,0.05777188183215275,0.10467721669385949,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R2 System reset,accuracy,0.076,0.054,0.1,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R2 System reset,hysteresis_gap,0.6653979510798415,0.6277581998538373,0.7026282874889482,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R2 System reset,entropy,0.1067348996138961,0.08643611106699257,0.12853641433486765,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R2 System reset,max_probability,0.9704885900683692,0.9625241727753091,0.9778242526011032,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R2 System reset,restoration_ratio,-0.049022395810016516,-0.07004024721940721,-0.029904653675433896,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R2 System reset,clean_context_like_strict,0.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R2 System reset,clean_context_like_main,0.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R2 System reset,clean_context_like_loose,0.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R3 Fresh deletion,p_wrong,0.09124088678329587,0.07176605737128378,0.11139594069578891,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R3 Fresh deletion,p_correct,0.27351936797149473,0.24065457887426317,0.3074650680238076,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R3 Fresh deletion,accuracy,0.274,0.236,0.314,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R3 Fresh deletion,hysteresis_gap,0.0,0.0,0.0,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R3 Fresh deletion,entropy,0.6463876681116963,0.5993880533353682,0.6954944324761346,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R3 Fresh deletion,max_probability,0.7677177392674661,0.747952701657553,0.7869056394794032,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R3 Fresh deletion,restoration_ratio,1.0,1.0,1.0,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R3 Fresh deletion,clean_context_like_strict,1.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R3 Fresh deletion,clean_context_like_main,1.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R3 Fresh deletion,clean_context_like_loose,1.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R3 Context truncation,p_wrong,0.09106594570546454,0.0726254472297157,0.11151967584087247,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R3 Context truncation,p_correct,0.2711807894377118,0.23735503676502148,0.3059926068709538,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R3 Context truncation,accuracy,0.288,0.248,0.328,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R3 Context truncation,hysteresis_gap,-0.00017494107783133116,-0.0064205205366812314,0.006475537595478088,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R3 Context truncation,entropy,0.6504249203157123,0.601630065745022,0.6995182006826776,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R3 Context truncation,max_probability,0.7684884688111641,0.7487574495406369,0.7882271197181996,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R3 Context truncation,restoration_ratio,1.0002758005315382,0.9898898173201346,1.010281715173703,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R3 Context truncation,clean_context_like_strict,1.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R3 Context truncation,clean_context_like_main,1.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R3 Context truncation,clean_context_like_loose,1.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R4 Neutral summary,p_wrong,0.08937283625935255,0.07096222164226507,0.10962134856980418,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R4 Neutral summary,p_correct,0.26727756674092523,0.2338751161022032,0.30066071367308717,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R4 Neutral summary,accuracy,0.278,0.238,0.316,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R4 Neutral summary,hysteresis_gap,-0.001868050523943311,-0.009072721079769214,0.005457307513456499,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R4 Neutral summary,entropy,0.6349446185085018,0.5883620428809563,0.6822514688979885,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R4 Neutral summary,max_probability,0.774832769943585,0.756101299520916,0.7937253314019658,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R4 Neutral summary,restoration_ratio,1.002945044890717,0.9914854608024395,1.014630645955929,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R4 Neutral summary,clean_context_like_strict,1.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R4 Neutral summary,clean_context_like_main,1.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R4 Neutral summary,clean_context_like_loose,1.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R5 Factual reconstruction,p_wrong,0.09700003869213057,0.07650964129940674,0.11845810276589427,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R5 Factual reconstruction,p_correct,0.26668038964491103,0.23381466576659196,0.30085355724566626,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R5 Factual reconstruction,accuracy,0.266,0.228,0.304,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R5 Factual reconstruction,hysteresis_gap,0.005759151908834691,-0.0022871643479140335,0.014391892791607073,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R5 Factual reconstruction,entropy,0.5700518835104966,0.5262807919402877,0.6150217800245972,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R5 Factual reconstruction,max_probability,0.7919086308366261,0.7731451964416998,0.8101540495978216,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R5 Factual reconstruction,restoration_ratio,0.9909205020492847,0.9772733989494397,1.0036286060723327,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R5 Factual reconstruction,clean_context_like_strict,1.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R5 Factual reconstruction,clean_context_like_main,1.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R5 Factual reconstruction,clean_context_like_loose,1.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R6 Self-verification,p_wrong,0.7604504928882215,0.7239918942450019,0.7952547166516243,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R6 Self-verification,p_correct,0.08107696373890895,0.059374634053030846,0.1050935009928515,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R6 Self-verification,accuracy,0.078,0.056,0.102,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R6 Self-verification,hysteresis_gap,0.6692096061049257,0.6312261040598826,0.705401058081863,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R6 Self-verification,entropy,0.10360675844150209,0.08540478258778438,0.12299374851978366,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R6 Self-verification,max_probability,0.9711940164268654,0.9637856517412585,0.977901099433666,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R6 Self-verification,restoration_ratio,-0.05503159899425535,-0.0811158137917703,-0.031926268625678746,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R6 Self-verification,clean_context_like_strict,0.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R6 Self-verification,clean_context_like_main,0.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-1.5B,qwen25_15b,MMLU-Pro,mmlu_pro,R6 Self-verification,clean_context_like_loose,0.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R0 Ordinary reset,p_wrong,0.665038211760447,0.6256831066508276,0.7035349772226178,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R0 Ordinary reset,p_correct,0.09048553739922005,0.06790189097429955,0.1144246924603374,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R0 Ordinary reset,accuracy,0.088,0.064,0.114,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R0 Ordinary reset,hysteresis_gap,0.49949352756211274,0.4556082793210386,0.5433302921612713,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R0 Ordinary reset,entropy,0.12468974123629827,0.10586204175451558,0.1441870061923036,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R0 Ordinary reset,max_probability,0.9570821777077655,0.948292901638887,0.9654475180912375,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R0 Ordinary reset,restoration_ratio,0.0,0.0,0.0,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R0 Ordinary reset,clean_context_like_strict,0.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R0 Ordinary reset,clean_context_like_main,0.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R0 Ordinary reset,clean_context_like_loose,0.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R1 User retraction,p_wrong,0.5924847071170134,0.5520677769224624,0.6320887454005787,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R1 User retraction,p_correct,0.09656624434908054,0.07406713890043898,0.12020883380773985,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R1 User retraction,accuracy,0.088,0.064,0.114,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R1 User retraction,hysteresis_gap,0.42694002291867916,0.38356298289568724,0.4700265595993623,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R1 User retraction,entropy,0.1968299701234928,0.1721455953232773,0.222285355993301,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R1 User retraction,max_probability,0.928239407345835,0.9167042446769416,0.9394459846022005,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R1 User retraction,restoration_ratio,0.1452541437274409,0.10849067630155435,0.18471717731859083,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R1 User retraction,clean_context_like_strict,0.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R1 User retraction,clean_context_like_main,0.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R1 User retraction,clean_context_like_loose,0.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R2 System reset,p_wrong,0.7388059115548529,0.7011864233318847,0.7764541430190336,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R2 System reset,p_correct,0.05826340867196484,0.03931215280586249,0.07861536839133844,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R2 System reset,accuracy,0.06,0.04,0.082,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R2 System reset,hysteresis_gap,0.5732612273565187,0.5299130908227069,0.6154485920014291,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R2 System reset,entropy,0.05049618241458687,0.03870717526966125,0.06298474460820341,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R2 System reset,max_probability,0.9839459259467912,0.9785963298355025,0.9889265234092652,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R2 System reset,restoration_ratio,-0.14768499634909238,-0.19413645538910715,-0.10775234945937355,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R2 System reset,clean_context_like_strict,0.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R2 System reset,clean_context_like_main,0.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R2 System reset,clean_context_like_loose,0.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R3 Fresh deletion,p_wrong,0.1655446841983342,0.13667313537954598,0.19561776906214606,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R3 Fresh deletion,p_correct,0.49042218553868866,0.45039114167163524,0.5311807816423061,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R3 Fresh deletion,accuracy,0.492,0.448,0.534,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R3 Fresh deletion,hysteresis_gap,0.0,0.0,0.0,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R3 Fresh deletion,entropy,0.21983318528944187,0.19196255082365105,0.24864598936151064,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R3 Fresh deletion,max_probability,0.9131744433540016,0.8997339759471565,0.926175631961885,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R3 Fresh deletion,restoration_ratio,1.0,1.0,1.0,500,10000,12345,True,
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R3 Fresh deletion,clean_context_like_strict,1.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R3 Fresh deletion,clean_context_like_main,1.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
recovery_operations,Qwen2.5-1.5B,qwen25_15b,TruthfulQA-MC,truthfulqa_mc,R3 Fresh deletion,clean_context_like_loose,1.0,,,500,10000,12345,True,Deterministic aggregate classification; CI not bootstrapped
