model_key,model,dataset,condition,pressure_type,n_items,R0_gap,ordinary_reset_wrong_follow,ordinary_reset_p_wrong,cctp_mean_alpha,cctp_median_alpha,cctp_p25_alpha,cctp_p75_alpha,mean_history_retention,fraction_alpha_0,fraction_alpha_le_025,fraction_alpha_le_050,fraction_alpha_eq_1,cctp_clean_like_rate,cctp_wrong_follow,cctp_p_wrong,cctp_accuracy,cctp_p_correct,cctp_flattening_rate,mean_KL_clean_projected,mean_entropy,mean_max_prob,implementation_guarantee_pass_rate
qwen25_15b,Qwen2.5-1.5B,truthfulqa_mc,cctp_tube_main,correct_pressure,500,-0.04485723094953076,0.124,0.11985248701498298,0.38351999999999997,0.21,0.0,0.81,0.6164799999999999,0.468,0.508,0.564,0.006,1.0,0.162,0.16081438194785438,0.48,0.48907718196041744,0.0,0.026336323593078945,0.22564298990038656,0.9195985415583154,1.0
qwen25_15b,Qwen2.5-1.5B,truthfulqa_mc,cctp_tube_main,wrong_pressure,500,0.4312680891138681,0.596,0.5959778070783819,0.52728,0.63,0.0675,0.84,0.47272,0.244,0.29,0.376,0.006,1.0,0.162,0.18163668556445034,0.48,0.4638154895374488,0.0,0.02809062503453351,0.27882099732227095,0.9056373692848968,1.0
qwen25_15b,Qwen2.5-1.5B,truthfulqa_mc,cctp_tube_strict,correct_pressure,500,-0.04485723094953076,0.124,0.11985248701498298,0.43028,0.4,0.0,0.87,0.56972,0.428,0.466,0.52,0.008,1.0,0.162,0.1618601457984107,0.48,0.486090717334816,0.0,0.014330868284603969,0.2190999968451733,0.9217661831695124,1.0
qwen25_15b,Qwen2.5-1.5B,truthfulqa_mc,cctp_tube_strict,wrong_pressure,500,0.4312680891138681,0.596,0.5959778070783819,0.5743199999999999,0.685,0.27,0.88,0.42568,0.214,0.242,0.344,0.006,1.0,0.162,0.17549950243058124,0.48,0.4691050637274515,0.0,0.015505964244762395,0.25499523482858866,0.9124847992069335,1.0
qwen25_15b,Qwen2.5-1.5B,truthfulqa_mc,fresh_context_deletion,correct_pressure,500,-0.00803395057008411,0.162,0.16470971796451375,,,,,,,,,,1.0,0.162,0.16470971796451375,0.48,0.4788216608800248,0.0,8.282987584738193e-19,0.22006861337296346,0.9164155664497319,1.0
qwen25_15b,Qwen2.5-1.5B,truthfulqa_mc,fresh_context_deletion,wrong_pressure,500,-0.00803395057008411,0.162,0.16470971796451375,,,,,,,,,,1.0,0.162,0.16470971796451375,0.48,0.4788216608800248,0.0,8.282987584738193e-19,0.22006861337296346,0.9164155664497319,1.0
qwen25_15b,Qwen2.5-1.5B,truthfulqa_mc,ordinary_reset,correct_pressure,500,-0.04485723094953076,0.124,0.11985248701498298,,,,,,,,,,0.468,0.124,0.11985248701498298,0.628,0.6300417785472956,0.108,1.9487734149030358,0.11090447594575333,0.9600687610834059,1.0
qwen25_15b,Qwen2.5-1.5B,truthfulqa_mc,ordinary_reset,wrong_pressure,500,0.4312680891138681,0.596,0.5959778070783819,,,,,,,,,,0.244,0.596,0.5959778070783819,0.17,0.16945526817932577,0.166,3.901543455710753,0.13929967472488006,0.9490984941405815,1.0
qwen25_15b,Qwen2.5-1.5B,truthfulqa_mc,relabel_shuffle,wrong_pressure,100,0.04188264457664448,0.17,0.18233298970338827,,,,,,,,,,0.46,0.17,0.18233298970338827,0.52,0.5069267573503111,0.24,1.1575500251320305,0.2235960508811131,0.9198773270063644,1.0
qwen25_7b,Qwen2.5-7B,mmlu_pro,cctp_geometric_prob_min_alpha,correct_pressure,500,-0.04618541470771438,0.034,0.03442010496237903,0.5255599999999999,0.71,0.0,0.92,0.47444,0.356,0.376,0.402,0.014,1.0,0.084,0.07748419156449154,0.424,0.4459284747301049,0.0,0.0335537603855369,0.2966444457643427,0.8887833658957165,1.0
qwen25_7b,Qwen2.5-7B,mmlu_pro,cctp_geometric_prob_min_alpha,wrong_pressure,500,0.2619431091152095,0.344,0.3425486287853029,0.5500400000000001,0.725,0.0,0.92,0.44995999999999997,0.306,0.322,0.372,0.014,1.0,0.084,0.09078274113430843,0.424,0.4222028336661342,0.0,0.03273340386827894,0.31249001226429823,0.8860277772022548,1.0
qwen25_7b,Qwen2.5-7B,mmlu_pro,cctp_kl_projection_tau_005,correct_pressure,500,-0.04618541470771438,0.034,0.03442010496237903,0.5388799999999999,0.76,0.0,0.92,0.46112000000000003,0.334,0.35,0.394,0.0,1.0,0.078,0.07561763042319566,0.444,0.4514693770655431,0.264,0.03105602299505343,0.32856037893587975,0.873359313002628,1.0
qwen25_7b,Qwen2.5-7B,mmlu_pro,cctp_kl_projection_tau_005,wrong_pressure,500,0.2619431091152095,0.344,0.3425486287853029,0.5575999999999999,0.75,0.0,0.91,0.4424,0.294,0.308,0.362,0.0,1.0,0.086,0.09316190044177881,0.428,0.42017573435656985,0.314,0.032321819858552585,0.3462885107830885,0.8693490025621163,1.0
qwen25_7b,Qwen2.5-7B,mmlu_pro,cctp_kl_projection_tau_010,correct_pressure,500,-0.04618541470771438,0.034,0.03442010496237903,0.5009800000000001,0.69,0.0,0.89,0.49901999999999996,0.36,0.382,0.412,0.0,1.0,0.078,0.07294573627976438,0.454,0.46598392722297793,0.314,0.06114850235410182,0.3472511361779975,0.8658473170554168,1.0
qwen25_7b,Qwen2.5-7B,mmlu_pro,cctp_kl_projection_tau_010,wrong_pressure,500,0.2619431091152095,0.344,0.3425486287853029,0.5194,0.675,0.0,0.87,0.48059999999999997,0.31,0.328,0.396,0.0,1.0,0.09,0.10225441485773791,0.43,0.41582903458608267,0.396,0.06490041058212834,0.3768071403007676,0.858450505555861,1.0
qwen25_7b,Qwen2.5-7B,mmlu_pro,cctp_logit_linear_min_alpha,correct_pressure,500,-0.04618541470771438,0.034,0.03442010496237903,0.5255799999999999,0.71,0.0,0.92,0.47442,0.356,0.376,0.402,0.014,1.0,0.084,0.07748434651452477,0.424,0.4459294121304314,0.0,0.03356481247660805,0.296634691818889,0.8887997133997224,1.0
qwen25_7b,Qwen2.5-7B,mmlu_pro,cctp_logit_linear_min_alpha,wrong_pressure,500,0.2619431091152095,0.344,0.3425486287853029,0.5500200000000001,0.725,0.0,0.92,0.44998,0.306,0.322,0.372,0.014,1.0,0.084,0.09078610891338748,0.424,0.42219902133604914,0.0,0.03276156151087152,0.3124756612832289,0.8860501947082473,1.0
qwen25_7b,Qwen2.5-7B,mmlu_pro,cctp_prob_linear_min_alpha,correct_pressure,500,-0.04618541470771438,0.034,0.03442010496237903,0.47702,0.43,0.0,0.95,0.52298,0.356,0.458,0.52,0.008,1.0,0.084,0.07825027644752484,0.424,0.44941727073080323,0.0,0.03236415756931751,0.3078356245924451,0.8838771293864891,1.0
qwen25_7b,Qwen2.5-7B,mmlu_pro,cctp_prob_linear_min_alpha,wrong_pressure,500,0.2619431091152095,0.344,0.3425486287853029,0.54372,0.92,0.0,0.96,0.45628,0.306,0.402,0.444,0.01,1.0,0.084,0.09500803362692815,0.424,0.4209729095432307,0.0,0.031705610939063066,0.3282501759479147,0.8799416111268206,1.0
qwen25_7b,Qwen2.5-7B,mmlu_pro,cctp_tube_loose,correct_pressure,500,-0.04618541470771438,0.034,0.03442010496237903,0.49119999999999997,0.64,0.0,0.89,0.5088,0.368,0.388,0.444,0.01,1.0,0.084,0.07588302185677287,0.424,0.45642381784043023,0.288,0.06285933925320597,0.30307305390912104,0.8823193918814576,1.0
qwen25_7b,Qwen2.5-7B,mmlu_pro,cctp_tube_loose,wrong_pressure,500,0.2619431091152095,0.344,0.3425486287853029,0.51302,0.65,0.0,0.88,0.48698,0.32,0.346,0.416,0.01,1.0,0.084,0.09726725065408764,0.424,0.419685594434276,0.356,0.06141699497502597,0.3242959925231698,0.8787521472794454,1.0
qwen25_7b,Qwen2.5-7B,mmlu_pro,cctp_tube_main,correct_pressure,500,-0.04618541470771438,0.034,0.03442010496237903,0.5255799999999999,0.71,0.0,0.92,0.47442,0.356,0.376,0.402,0.014,1.0,0.084,0.07748434651452477,0.424,0.4459294121304314,0.0,0.03356481247660805,0.296634691818889,0.8887997133997224,1.0
qwen25_7b,Qwen2.5-7B,mmlu_pro,cctp_tube_main,wrong_pressure,500,0.2619431091152095,0.344,0.3425486287853029,0.5500200000000001,0.725,0.0,0.92,0.44998,0.306,0.322,0.372,0.014,1.0,0.084,0.09078610891338748,0.424,0.42219902133604914,0.0,0.03276156151087152,0.3124756612832289,0.8860501947082473,1.0
qwen25_7b,Qwen2.5-7B,mmlu_pro,cctp_tube_strict,correct_pressure,500,-0.04618541470771438,0.034,0.03442010496237903,0.5592999999999999,0.78,0.0,0.95,0.4407,0.332,0.342,0.386,0.038,1.0,0.084,0.07862558013703466,0.424,0.4391526387840031,0.0,0.01764897533607614,0.2926798762756442,0.8905687697652922,1.0
qwen25_7b,Qwen2.5-7B,mmlu_pro,cctp_tube_strict,wrong_pressure,500,0.2619431091152095,0.344,0.3425486287853029,0.5832200000000001,0.79,0.0,0.95,0.41678,0.29,0.304,0.35,0.036,1.0,0.084,0.086999331626373,0.424,0.42352318753048135,0.0,0.017114735074079464,0.3032496413103757,0.8886822442642733,1.0
qwen25_7b,Qwen2.5-7B,mmlu_pro,fresh_context_deletion,correct_pressure,500,0.0046275492504029994,0.084,0.0806055196700934,,,,,,,,,,1.0,0.084,0.0806055196700934,0.424,0.4257269521792805,0.0,-5.937733118093355e-19,0.30289211215111617,0.8813293909865849,1.0
qwen25_7b,Qwen2.5-7B,mmlu_pro,fresh_context_deletion,wrong_pressure,500,0.0046275492504029994,0.084,0.0806055196700934,,,,,,,,,,1.0,0.084,0.0806055196700934,0.424,0.4257269521792805,0.0,-5.937733118093355e-19,0.30289211215111617,0.8813293909865849,1.0
qwen25_7b,Qwen2.5-7B,mmlu_pro,ordinary_reset,correct_pressure,500,-0.04618541470771438,0.034,0.03442010496237903,,,,,,,,,,0.356,0.034,0.03442010496237903,0.728,0.7257536707285074,0.02,5.797776788604372,0.017508638231316705,0.9951134183923922,1.0
qwen25_7b,Qwen2.5-7B,mmlu_pro,ordinary_reset,wrong_pressure,500,0.2619431091152095,0.344,0.3425486287853029,,,,,,,,,,0.306,0.344,0.3425486287853029,0.306,0.3066716499963202,0.038,6.68501136212141,0.03229980793052132,0.9880170780244186,1.0
qwen25_7b,Qwen2.5-7B,truthfulqa_mc,cctp_geometric_prob_min_alpha,correct_pressure,500,-0.03326656252223418,0.064,0.06270846367118926,0.27534000000000003,0.0,0.0,0.71,0.72466,0.652,0.658,0.682,0.014,1.0,0.102,0.09627258293239546,0.7,0.7086283923787056,0.0,0.016565613244866682,0.09730193478674597,0.9653359575246044,1.0
qwen25_7b,Qwen2.5-7B,truthfulqa_mc,cctp_geometric_prob_min_alpha,wrong_pressure,500,0.010962379019139797,0.106,0.10693740521256322,0.27191999999999994,0.0,0.0,0.6825,0.72808,0.634,0.65,0.698,0.016,1.0,0.102,0.09792954498510689,0.7,0.704011803390162,0.0,0.017975084214314947,0.09929717521392306,0.9650094963171012,1.0
qwen25_7b,Qwen2.5-7B,truthfulqa_mc,cctp_kl_projection_tau_005,correct_pressure,500,-0.03326656252223418,0.064,0.06270846367118926,0.27938,0.0,0.0,0.71,0.72062,0.644,0.648,0.674,0.0,1.0,0.098,0.09510641710488094,0.708,0.7111461280764381,0.198,0.01644711818710609,0.11497596640427477,0.9569586911455308,1.0
qwen25_7b,Qwen2.5-7B,truthfulqa_mc,cctp_kl_projection_tau_005,wrong_pressure,500,0.010962379019139797,0.106,0.10693740521256322,0.27727999999999997,0.0,0.0,0.6924999999999999,0.72272,0.626,0.646,0.688,0.0,1.0,0.1,0.09699621834344635,0.702,0.7052206632553353,0.218,0.017687605582569283,0.11703679672591392,0.9565369298044193,1.0
qwen25_7b,Qwen2.5-7B,truthfulqa_mc,cctp_kl_projection_tau_010,correct_pressure,500,-0.03326656252223418,0.064,0.06270846367118926,0.26139999999999997,0.0,0.0,0.6425000000000001,0.7386,0.652,0.658,0.686,0.0,1.0,0.1,0.0941229951281345,0.708,0.7133200058001896,0.226,0.03237076898690374,0.13303547443574548,0.9499214140898387,1.0
qwen25_7b,Qwen2.5-7B,truthfulqa_mc,cctp_kl_projection_tau_010,wrong_pressure,500,0.010962379019139797,0.106,0.10693740521256322,0.25745999999999997,0.0,0.0,0.64,0.74254,0.64,0.656,0.702,0.0,1.0,0.1,0.0977714634012535,0.706,0.7032861202924068,0.24,0.034510443272223086,0.13628332456748396,0.9488376700219191,1.0
qwen25_7b,Qwen2.5-7B,truthfulqa_mc,cctp_logit_linear_min_alpha,correct_pressure,500,-0.03326656252223418,0.064,0.06270846367118926,0.27536,0.0,0.0,0.71,0.72464,0.652,0.658,0.68,0.014,1.0,0.102,0.09627258293344265,0.7,0.7086283934118701,0.0,0.01656538533184886,0.09730192229980798,0.9653359585577699,1.0
qwen25_7b,Qwen2.5-7B,truthfulqa_mc,cctp_logit_linear_min_alpha,wrong_pressure,500,0.010962379019139797,0.106,0.10693740521256322,0.27191999999999994,0.0,0.0,0.6825,0.72808,0.634,0.65,0.698,0.016,1.0,0.102,0.0979295449849944,0.7,0.7040118037333195,0.0,0.01797508879977467,0.09929717031537266,0.9650094966604288,1.0
qwen25_7b,Qwen2.5-7B,truthfulqa_mc,cctp_prob_linear_min_alpha,correct_pressure,500,-0.03326656252223418,0.064,0.06270846367118926,0.26912,0.0,0.0,0.9125000000000001,0.73088,0.652,0.698,0.73,0.006,1.0,0.102,0.09594821009125894,0.7,0.7094691825346477,0.0,0.01542847364518083,0.10100763883215222,0.9634652797643785,1.0
qwen25_7b,Qwen2.5-7B,truthfulqa_mc,cctp_prob_linear_min_alpha,wrong_pressure,500,0.010962379019139797,0.106,0.10693740521256322,0.27665999999999996,0.0,0.0,0.92,0.7233399999999999,0.634,0.688,0.724,0.006,1.0,0.102,0.09844207738751644,0.7,0.7044109599476224,0.0,0.01705087471114827,0.10035532334160781,0.9645797344811801,1.0
qwen25_7b,Qwen2.5-7B,truthfulqa_mc,cctp_tube_loose,correct_pressure,500,-0.03326656252223418,0.064,0.06270846367118926,0.25822,0.0,0.0,0.66,0.74178,0.658,0.67,0.692,0.006,1.0,0.102,0.09642382524567537,0.7,0.7101458638415127,0.208,0.029476872534002503,0.10360129961348619,0.962086699230563,1.0
qwen25_7b,Qwen2.5-7B,truthfulqa_mc,cctp_tube_loose,wrong_pressure,500,0.010962379019139797,0.106,0.10693740521256322,0.25378,0.0,0.0,0.62,0.74622,0.65,0.664,0.706,0.008,1.0,0.102,0.09849702400983795,0.7,0.7034000631753121,0.224,0.0312556078053596,0.10626562327963017,0.9615965464355548,1.0
qwen25_7b,Qwen2.5-7B,truthfulqa_mc,cctp_tube_main,correct_pressure,500,-0.03326656252223418,0.064,0.06270846367118926,0.27536,0.0,0.0,0.71,0.72464,0.652,0.658,0.68,0.014,1.0,0.102,0.09627258293344265,0.7,0.7086283934118701,0.0,0.01656538533184886,0.09730192229980798,0.9653359585577699,1.0
qwen25_7b,Qwen2.5-7B,truthfulqa_mc,cctp_tube_main,wrong_pressure,500,0.010962379019139797,0.106,0.10693740521256322,0.27191999999999994,0.0,0.0,0.6825,0.72808,0.634,0.65,0.698,0.016,1.0,0.102,0.0979295449849944,0.7,0.7040118037333195,0.0,0.01797508879977467,0.09929717031537266,0.9650094966604288,1.0
qwen25_7b,Qwen2.5-7B,truthfulqa_mc,cctp_tube_strict,correct_pressure,500,-0.03326656252223418,0.064,0.06270846367118926,0.29094,0.0,0.0,0.76,0.7090599999999999,0.642,0.648,0.67,0.024,1.0,0.102,0.09621505720880726,0.7,0.7078477155990867,0.0,0.008921996815797263,0.09154862864861964,0.9667063512523147,1.0
qwen25_7b,Qwen2.5-7B,truthfulqa_mc,cctp_tube_strict,wrong_pressure,500,0.010962379019139797,0.106,0.10693740521256322,0.28953999999999996,0.0,0.0,0.73,0.7104600000000001,0.62,0.642,0.684,0.024,1.0,0.102,0.09718419511071115,0.7,0.7047874120313056,0.0,0.009858752785026844,0.09268739530438024,0.9666216750677615,1.0
qwen25_7b,Qwen2.5-7B,truthfulqa_mc,fresh_context_deletion,correct_pressure,500,-0.002210194950991604,0.102,0.09597502619342342,,,,,,,,,,1.0,0.102,0.09597502619342342,0.7,0.7065809558702579,0.0,0.0,0.08730036091948054,0.9640907444778924,1.0
qwen25_7b,Qwen2.5-7B,truthfulqa_mc,fresh_context_deletion,wrong_pressure,500,-0.002210194950991604,0.102,0.09597502619342342,,,,,,,,,,1.0,0.102,0.09597502619342342,0.7,0.7065809558702579,0.0,0.0,0.08730036091948054,0.9640907444778924,1.0
qwen25_7b,Qwen2.5-7B,truthfulqa_mc,ordinary_reset,correct_pressure,500,-0.03326656252223418,0.064,0.06270846367118926,,,,,,,,,,0.652,0.064,0.06270846367118926,0.74,0.7382549394043394,0.012,3.656386539921237,0.011543997762952738,0.9947770800073722,1.0
qwen25_7b,Qwen2.5-7B,truthfulqa_mc,ordinary_reset,wrong_pressure,500,0.010962379019139797,0.106,0.10693740521256322,,,,,,,,,,0.634,0.106,0.10693740521256322,0.666,0.663587758265818,0.032,3.4280259332364484,0.017958292747449648,0.9939040095759487,1.0
